FLUXO;PERIODO;NIF;REF;NC;PAIS;PORIGEM;REGIAO;CODENT;NATTRA;MODTRA;AERPOR;MASSA;UNSUP;VALFAC;"VAL ESTAT";ADQNIF;ERRO
INTRA-EX;202405;513881387;VWR12P2GTG;84213100;FR;PT;10;EXW;11;3;;2,1;1,000;761;;FR25849320429;
INTRA-EX;202405;513881387;SILZKBR8D8S-6;84099100;FR;PT;10;EXW;11;3;;0,2;1,000;62;;QV999999999999;
INTRA-EX;202405;513881387;CTS-IT-300R;84213100;FR;PT;10;EXW;11;3;;4,1;1,000;273;;QV999999999999;
INTRA-EX;202405;513881387;52006-AK004;84213100;FR;PT;10;EXW;11;3;;0,6;2,000;26;;FR86820526937;
INTRA-EX;202405;513881387;06E898001-4;85111000;FR;PT;10;EXW;11;3;;1,2;1,000;104;;FR11829492040;
INTRA-EX;202405;513881387;BKR7EIX-4;84099100;FR;PT;10;EXW;11;3;;0,8;1,000;38;;FR11829492040;
INTRA-EX;202405;513881387;06E898001-5;84099100;FR;PT;10;EXW;11;3;;1,6;1,000;131;;QV999999999999;
INTRA-EX;202405;513881387;EVO1107;84213100;FR;PT;10;EXW;11;3;;4,6;1,000;361;;QV999999999999;
INTRA-EX;202405;513881387;FMTUBL9;84213100;FR;PT;10;EXW;11;3;;2,2;1,000;198;;QV999999999999;
INTRA-EX;202405;513881387;MS100208-4;84099100;FR;PT;10;EXW;11;3;;1,1;1,000;124;;QV999999999999;
INTRA-EX;202405;513881387;FMACVAG08;84099100;FR;PT;10;EXW;11;3;;0,5;1,000;134;;QV999999999999;
INTRA-EX;202405;513881387;VWR19G703;70102000;FR;PT;10;EXW;11;3;;0,2;1,000;95;;QV999999999999;
INTRA-EX;202405;513881387;VWR19G704;70102000;FR;PT;10;EXW;11;3;;0,1;1,000;81;;QV999999999999;
INTRA-EX;202405;513881387;SILZKGR8B8S-6;85111000;FR;PT;10;EXW;11;3;;0,2;1,000;58;;QV999999999999;
INTRA-EX;202405;513881387;CTS-IT-275;87089235;FR;PT;10;EXW;11;3;;1,7;1,000;169;;QV999999999999;
INTRA-EX;202405;513881387;ILFR6B-5;84099100;FR;PT;10;EXW;11;3;;0,8;1,000;44;;QV999999999999;
INTRA-EX;202405;513881387;COASFST16T3;40091100;FR;PT;10;EXW;11;3;;1,7;1,000;245;;QV999999999999;
INTRA-EX;202405;513881387;06K129717A;87089997;FR;PT;10;EXW;11;3;;0,1;1,000;6;;QV999999999999;
INTRA-EX;202405;513881387;CTS-HW-308;84213100;FR;PT;10;EXW;11;3;;0,1;1,000;134;;QV999999999999;
INTRA-EX;202405;513881387;06J998907A;87089997;FR;PT;10;EXW;11;3;;0,1;4,000;23;;QV999999999999;
INTRA-EX;202405;513881387;10.127.203T;87089997;FR;PT;10;EXW;11;3;;0,1;1,000;14;;QV999999999999;
INTRA-EX;202405;513881387;10.127.203K;84132000;FR;PT;10;EXW;11;3;;0,3;1,000;314;;QV999999999999;
INTRA-EX;202405;513881387;FMKCTT225-BK;40093100;FR;PT;10;EXW;11;3;;2,8;1,000;292;;QV999999999999;
INTRA-EX;202405;513881387;06E898001-6;85111000;FR;PT;10;EXW;11;3;;1,9;1,000;157;;QV999999999999;
INTRA-EX;202405;513881387;AC-200-HS;87089997;FR;PT;10;EXW;11;3;;0,5;1,000;22;;QV999999999999;
INTRA-EX;202405;513881387;10.127.100K;84132000;FR;PT;10;EXW;11;3;;0,3;1,000;314;;QV999999999999;
INTRA-EX;202405;513881387;AC-200-TBH-BK;40093100;FR;PT;10;EXW;11;3;;0,2;1,000;18;;QV999999999999;
INTRA-EX;202405;513881387;DILKAR8R9HS-4;85111000;FR;PT;10;EXW;11;3;;0,6;1,000;62;;FR96845021542;
INTRA-EX;202405;513881387;VWR1200R600E;84213100;FR;PT;10;EXW;11;3;;5,2;1,000;309;;FR81803959303;
INTRA-EX;202405;513881387;EVE-EA8884-GTI-INT;84213100;FR;PT;10;EXW;11;3;;4,6;1,000;999;;FR94827543661;
INTRA-EX;202405;513881387;D650-0003;84099100;FR;PT;10;EXW;11;3;;0,3;6,000;139;;FR81803959303;
INTRA-EX;202405;513881387;SILZKBR8D8S;85111000;FR;PT;10;EXW;11;3;;0,1;6,000;55;;FR81803959303;
INTRA-EX;202405;513881387;CTS-IT-300R;84213100;EE;PT;10;EXW;11;3;;4,1;1,000;273;;QV999999999999;
INTRA-EX;202405;513881387;MS100225;87089997;BG;PT;10;EXW;11;3;;0,5;1,000;49;;BG203253007;
INTRA-EX;202405;513881387;MS100224;87089997;BG;PT;10;EXW;11;3;;0,5;1,000;49;;BG203253007;
INTRA-EX;202405;513881387;AC-200-TM;87089997;SE;PT;10;EXW;11;3;;2,3;1,000;71;;QV999999999999;
INTRA-EX;202405;513881387;AC-200-EM;87089997;SE;PT;10;EXW;11;3;;2,3;1,000;79;;QV999999999999;
INTRA-EX;202405;513881387;06F129717D;87089235;SE;PT;10;EXW;11;3;;0,1;1,000;8;;QV999999999999;
INTRA-EX;202405;513881387;SVW0615-4P-RD;87083091;SE;PT;10;EXW;11;3;;0,5;2,000;149;;QV999999999999;
INTRA-EX;202405;513881387;BKR7EIX-4;84099100;SE;PT;10;EXW;11;3;;0,8;1,000;37;;QV999999999999;
INTRA-EX;202405;513881387;AC-200-CFA-KIT;87089997;SE;PT;10;EXW;11;3;;0,1;1,000;31;;QV999999999999;
INTRA-EX;202405;513881387;ATMSBMW8;87089997;LU;PT;10;EXW;11;3;;1;1,000;112;;LU25864107;
INTRA-EX;202405;513881387;EVO2001;84213100;LU;PT;10;EXW;11;3;;6,8;1,000;350;;QV999999999999;
INTRA-EX;202405;513881387;PF04;90262020;GR;PT;10;EXW;11;3;;0,2;1,000;199;;QV999999999999;
INTRA-EX;202405;513881387;E10-42-040-06-22;73202081;RO;PT;10;EXW;11;3;;9,5;1,000;251;;QV999999999999;
INTRA-EX;202405;513881387;AC-500-QS;87089997;DE;PT;10;EXW;11;3;;0,4;1,000;37;;QV999999999999;
INTRA-EX;202405;513881387;SVWS040;87089235;PL;PT;10;EXW;11;3;;21;1,000;385;;PL8141683531;
INTRA-EX;202405;513881387;EVE-C8RS6-CF-INT;84213100;PL;PT;10;EXW;11;3;;5;1,000;1987;;PL8141683531;
INTRA-EX;202405;513881387;043DQ14144;84099100;BE;PT;10;EXW;11;3;;2,5;1,000;453;;BE0678930615;
INTRA-EX;202405;513881387;DBA2472S-2;87089997;BE;PT;10;EXW;11;3;;19;1,000;184;;BE0524.905.503;
INTRA-EX;202405;513881387;FMINDST180;84213100;BE;PT;10;EXW;11;3;;1,7;1,000;152;;QV999999999999;
INTRA-EX;202405;513881387;BKR8EIX-4;85111000;BE;PT;10;EXW;11;3;;0,2;1,000;39;;QV999999999999;
INTRA-EX;202405;513881387;24003-AN001;84213100;BE;PT;10;EXW;11;3;;0,2;1,000;68;;QV999999999999;
INTRA-EX;202405;513881387;06E898001-4;85111000;BE;PT;10;EXW;11;3;;1,2;1,000;104;;QV999999999999;
INTRA-EX;202405;513881387;8E0971824S-RD;84099100;BE;PT;10;EXW;11;3;;0,2;1,000;14;;QV999999999999;
INTRA-EX;202405;513881387;CTS-EXH-DP-0025;87089235;BE;PT;10;EXW;11;3;;5,4;1,000;450;;BE0781910268;
INTRA-EX;202405;513881387;RBF660;27101999;BE;PT;10;EXW;11;3;;0,6;2,000;23;;QV999999999999;
INTRA-EX;202405;513881387;EVE-AMGGT-CF-INT;84213100;BE;PT;10;EXW;11;3;;7,8;1,000;1785;;BE0740963105;
INTRA-EX;202405;513881387;SVWC064;87089235;BE;PT;10;EXW;11;3;;10;1,000;292;;BE0670639687;
INTRA-EX;202405;513881387;FMINLH8-BK;76042100;BE;PT;10;EXW;11;3;;2;1,000;186;;QV999999999999;
INTRA-EX;202405;513881387;D650-0003-8;84099100;BE;PT;10;EXW;11;3;;2,4;1,000;229;;BE0667689206;
INTRA-EX;202405;513881387;SILZKBR8D8S-8;85111000;BE;PT;10;EXW;11;3;;0,4;1,000;83;;BE0667689206;
INTRA-EX;202405;513881387;AC-BM-ODP;87089997;BE;PT;10;EXW;11;3;;0,1;1,000;12;;BE0667689206;
INTRA-EX;202405;513881387;DBA3724S-2;87089997;IT;PT;10;EXW;11;3;;15,5;1,000;305;;QV999999999999;
INTRA-EX;202405;513881387;BKR8EIX-4;85111000;IT;PT;10;EXW;11;3;;0,2;1,000;39;;QV999999999999;
INTRA-EX;202405;513881387;FMINDF56;84213100;IT;PT;10;EXW;11;3;;2,3;1,000;292;;IT03656931205;
INTRA-EX;202405;513881387;EUPD3003713R;84099100;IT;PT;10;EXW;11;3;;1,2;1,000;666;;IT03528320785;
INTRA-EX;202405;513881387;FMHFIP1;87089235;IT;PT;10;EXW;11;3;;2,8;1,000;166;;IT02710790060;
INTRA-EX;202405;513881387;D650-0003;84099100;IT;PT;10;EXW;11;3;;0,3;4,000;92;;IT03656931205;
INTRA-EX;202405;513881387;EVE-FK2V2-CF-LHD-INT;84213100;IT;PT;10;EXW;11;3;;3,7;1,000;906;;IT08839490011;
INTRA-EX;202405;513881387;10.127.100K;84132000;IT;PT;10;EXW;11;3;;0,3;1,000;227;;IT08839490011;
INTRA-EX;202405;513881387;AC-N55-TP;40091100;IT;PT;10;EXW;11;3;;1,7;1,000;110;;IT02710790060;
INTRA-EX;202405;513881387;VWR12G7R600ITRED;84213100;IT;PT;10;EXW;11;3;;0,8;2,000;152;;IT12034500012;
INTRA-EX;202405;513881387;VWR12G7R600ITBLU;84213100;IT;PT;10;EXW;11;3;;0,8;2,000;152;;IT12034500012;
INTRA-EX;202405;513881387;EUPD4004701R;84099100;IT;PT;10;EXW;11;3;;1,4;1,000;599;;IT12034500012;
INTRA-EX;202405;513881387;VWR160000;87089997;IT;PT;10;EXW;11;3;;0,7;2,000;229;;IT12034500012;
INTRA-EX;202405;513881387;VWR120003;87089997;IT;PT;10;EXW;11;3;;1,3;1,000;178;;IT12034500012;
INTRA-EX;202405;513881387;VWR1200R600E;84213100;IT;PT;10;EXW;11;3;;5,2;7,000;2167;;IT12034500012;
INTRA-EX;202405;513881387;VWR1200R601E;84213100;IT;PT;10;EXW;11;3;;5,2;3,000;1014;;IT12034500012;
INTRA-EX;202405;513881387;VWR17G7R600;40091100;IT;PT;10;EXW;11;3;;0,2;2,000;76;;IT12034500012;
INTRA-EX;202405;513881387;VWR17G8R600;84213100;IT;PT;10;EXW;11;3;;0,2;1,000;38;;IT12034500012;
INTRA-EX;202405;513881387;R7437-8;85111000;NL;PT;10;EXW;11;3;;0,1;4,000;137;;NL002241494B08;
INTRA-EX;202405;513881387;CTS-IGN-007;84099100;NL;PT;10;EXW;11;3;;0,3;4,000;119;;NL002241494B08;
INTRA-EX;202405;513881387;U5014;84099100;NL;PT;10;EXW;11;3;;0,3;4,000;84;;NL002241494B08;
INTRA-EX;202405;513881387;BKR8EIX;85111000;NL;PT;10;EXW;11;3;;0,1;4,000;35;;NL002241494B08;
INTRA-EX;202405;513881387;R7437-8;85111000;NL;PT;10;EXW;11;3;;0,1;4,000;137;;NL002241494B08;
INTRA-EX;202405;513881387;CTS-IGN-007;84099100;NL;PT;10;EXW;11;3;;0,3;4,000;119;;NL002241494B08;
INTRA-EX;202405;513881387;R7437-9;85111000;NL;PT;10;EXW;11;3;;0,1;4,000;140;;NL002241494B08;
INTRA-EX;202405;513881387;CTS-IGN-007;84099100;NL;PT;10;EXW;11;3;;0,3;4,000;119;;NL002241494B08;
INTRA-EX;202405;513881387;SFDC068;1;NL;PT;10;EXW;11;3;;16;1,000;65;;NL002241494B08;
INTRA-EX;202405;513881387;AC-200K04-OT;87089997;NL;PT;10;EXW;11;3;;1,4;1,000;92;;NL002241494B08;
INTRA-EX;202405;513881387;SMZ008;87089235;NL;PT;10;EXW;11;3;;26;1,000;490;;NL002241494B08;
INTRA-EX;202405;513881387;EVE-A45S-CF-INT;84213100;NL;PT;10;EXW;11;3;;4,6;1,000;999;;NL002241494B08;
INTRA-EX;202405;513881387;AC-200-DB;87089997;NL;PT;10;EXW;11;3;;0,6;1,000;49;;NL002241494B08;
INTRA-EX;202405;513881387;AC-UNI-WD;87089997;NL;PT;10;EXW;11;3;;0,1;1,000;7;;NL002241494B08;
INTRA-EX;202405;513881387;AC-200-QS;87089997;NL;PT;10;EXW;11;3;;0,4;1,000;49;;NL002241494B08;
INTRA-EX;202405;513881387;CTS-IGN-007;84099100;NL;PT;10;EXW;11;3;;0,3;4,000;119;;NL002241494B08;
INTRA-EX;202405;513881387;AC-N54-TP;40091100;NL;PT;10;EXW;11;3;;1,7;1,000;80;;NL002241494B08;
INTRA-EX;202405;513881387;R7437-9-4;87089997;NL;PT;10;EXW;11;3;;0,2;1,000;157;;NL002254604B67;
INTRA-EX;202405;513881387;AC-KC-FO-01-BL;87089997;NL;PT;10;EXW;11;3;;0,1;1,000;16;;NL002254604B67;
INTRA-EX;202405;513881387;MS100192-4;84099100;NL;PT;10;EXW;11;3;;1,2;1,000;182;;QV999999999999;
INTRA-EX;202405;513881387;R7437-8-4;84099100;NL;PT;10;EXW;11;3;;0,2;1,000;150;;QV999999999999;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
INTRA-EX;202405;513881387;JSK-101-DD;84213100;ES;PT;10;EXW;11;3;;4,5;1,000;227;;ESB56647142;
INTRA-EX;202405;513881387;SKHK8-S3B00;7320909090;ES;PT;10;EXW;11;3;;12,5;1,000;187;;QV999999999999;
INTRA-EX;202405;513881387;CTS-IT-300R;84213100;ES;PT;10;EXW;11;3;;4,1;1,000;271;;QV999999999999;
INTRA-EX;202405;513881387;AC-200-ND;87089997;ES;PT;10;EXW;11;3;;0,1;1,000;16;;QV999999999999;
INTRA-EX;202405;513881387;FMIND3RCTY-BL;84213100;ES;PT;10;EXW;11;3;;1,2;1,000;159;;QV999999999999;
INTRA-EX;202405;513881387;MS100113;87089997;ES;PT;10;EXW;11;3;;0,4;1,000;47;;ESB67963272;
INTRA-EX;202405;513881387;UR-RL2-3014;87088055;ES;PT;10;EXW;11;3;;1,5;1,000;74;;QV999999999999;
INTRA-EX;202405;513881387;BKR7EIX-4;84099100;ES;PT;10;EXW;11;3;;0,8;1,000;38;;QV999999999999;
INTRA-EX;202405;513881387;06E898001-4;85111000;ES;PT;10;EXW;11;3;;1,2;1,000;104;;QV999999999999;
INTRA-EX;202405;513881387;AC-MK7R-DP;87089235;ES;PT;10;EXW;11;3;;11,3;1,000;275;;QV999999999999;
INTRA-EX;202405;513881387;DBA42830S-2;87089997;ES;PT;10;EXW;11;3;;23,3;1,000;263;;QV999999999999;
INTRA-EX;202405;513881387;SFD098;87089235;ES;PT;10;EXW;11;3;;16,9;1,000;382;;QV999999999999;
INTRA-EX;202405;513881387;03H971921;84099100;ES;PT;10;EXW;11;3;;0,1;1,000;23;;QV999999999999;
INTRA-EX;202405;513881387;KL010929R;87089997;ES;PT;10;EXW;11;3;;5,6;1,000;192;;QV999999999999;
INTRA-EX;202405;513881387;NST37;87088035;ES;PT;10;EXW;11;3;;2,2;1,000;97;;QV999999999999;
INTRA-EX;202405;513881387;52009-AK005;84213100;ES;PT;10;EXW;11;3;;0,4;1,000;19;;QV999999999999;
INTRA-EX;202405;513881387;CTS-IGN-008;84099100;ES;PT;10;EXW;11;3;;0,3;4,000;139;;QV999999999999;
INTRA-EX;202405;513881387;SME0455-4P-BK;87083091;ES;PT;10;EXW;11;3;;0,5;1,000;76;;QV999999999999;
INTRA-EX;202405;513881387;SILZKFR8D7S-4;85111000;ES;PT;10;EXW;11;3;;0,2;1,000;33;;QV999999999999;
INTRA-EX;202405;513881387;RBF660;27101999;ES;PT;10;EXW;11;3;;0,6;3,000;35;;QV999999999999;
INTRA-EX;202405;513881387;110282;27101999;ES;PT;10;EXW;11;3;;1;3,000;32;;QV999999999999;
INTRA-EX;202405;513881387;RPF-3129;84213100;ES;PT;10;EXW;11;3;;0,4;1,000;33;;ES78809588L;
INTRA-EX;202405;513881387;AC-MK7-IND-BK;40091100;ES;PT;10;EXW;11;3;;0,9;1,000;48;;ES78809588L;
INTRA-EX;202405;513881387;CTS-IT-285;40091100;ES;PT;10;EXW;11;3;;0,3;1,000;83;;ES78809588L;
INTRA-EX;202405;513881387;SFD1216-4P-BK;87083091;ES;PT;10;EXW;11;3;;0,5;1,000;76;;QV999999999999;
INTRA-EX;202405;513881387;SILZKBR8D8S-6;84099100;ES;PT;10;EXW;11;3;;0,2;1,000;61;;QV999999999999;
INTRA-EX;202405;513881387;FMINDK45;84213100;ES;PT;10;EXW;11;3;;6,2;1,000;207;;QV999999999999;
INTRA-EX;202405;513881387;FMSS7;87089997;ES;PT;10;EXW;11;3;;0,3;1,000;64;;QV999999999999;
INTRA-EX;202405;513881387;ATMSREN3;87089997;ES;PT;10;EXW;11;3;;5;1,000;379;;QV999999999999;
INTRA-EX;202405;513881387;VWR13G700;84099100;ES;PT;10;EXW;11;3;;2,8;1,000;468;;ESB42954230;
INTRA-EX;202405;513881387;VWR13G700RFK;87089997;ES;PT;10;EXW;11;3;;0,5;1,000;46;;ESB42954230;
INTRA-EX;202405;513881387;VWR12P1GT;84213100;ES;PT;10;EXW;11;3;;2,8;1,000;285;;ESB42954230;
INTRA-EX;202405;513881387;MMRAD-MAC-06;87089135;ES;PT;10;EXW;11;3;;8,3;1,000;208;;ESB42954230;
INTRA-EX;202405;513881387;VWR180002;87089997;ES;PT;10;EXW;11;3;;0,1;1,000;21;;ESB42954230;
INTRA-EX;202405;513881387;EVE-2TFSI-CF-INT;84213100;ES;PT;10;EXW;11;3;;3,5;1,000;663;;ESB86420924;
INTRA-EX;202405;513881387;MMRAD-MUS8-15;84198998;ES;PT;10;EXW;11;3;;11,6;1,000;373;;ESB86420924;
INTRA-EX;202405;513881387;VWR17G8R600;84213100;ES;PT;10;EXW;11;3;;0,2;1,000;38;;ES48924146H;
INTRA-EX;202405;513881387;VWR17G7R600;40091100;ES;PT;10;EXW;11;3;;0,2;1,000;38;;ES48924146H;
INTRA-EX;202405;513881387;R7437-8;85111000;ES;PT;10;EXW;11;3;;0,1;4,000;137;;ES48924146H;
INTRA-EX;202405;513881387;AC-MK7-CP;84099100;ES;PT;10;EXW;11;3;;0,3;4,000;71;;ES48924146H;
INTRA-EX;202405;513881387;Z1003101;84099100;ES;PT;10;EXW;11;3;;0,1;10,000;165;;ESB04855516;
INTRA-EX;202405;513881387;VWR19G701;87089997;ES;PT;10;EXW;11;3;;0,2;1,000;40;;ESB42954230;
INTRA-EX;202405;513881387;VWR13G700;84099100;ES;PT;10;EXW;11;3;;2,8;1,000;468;;ESB42954230;
INTRA-EX;202405;513881387;VWR12G7R600ITINLET;87089997;ES;PT;10;EXW;11;3;;0,4;2,000;200;;ESB42954230;
INTRA-EX;202405;513881387;VWR17G7R600;40091100;ES;PT;10;EXW;11;3;;0,2;2,000;76;;ESB42954230;
INTRA-EX;202405;513881387;VWR12G7R600ITBLA;84213100;ES;PT;10;EXW;11;3;;0,8;3,000;229;;ESB42954230;
INTRA-EX;202405;513881387;MS100208;85111000;ES;PT;10;EXW;11;3;;0,3;12,000;298;;ESB42954230;
INTRA-EX;202405;513881387;MS100192;85111000;ES;PT;10;EXW;11;3;;0,3;8,000;298;;ESB42954230;
INTRA-EX;202405;513881387;AC-MK7-CP;84099100;ES;PT;10;EXW;11;3;;0,3;4,000;71;;ES53397639B;
INTRA-EX;202405;513881387;VWR17G7R600;40091100;ES;PT;10;EXW;11;3;;0,2;1,000;38;;ES71155708X;
INTRA-EX;202405;513881387;VWR180003;87089997;ES;PT;10;EXW;11;3;;0,1;2,000;42;;ES71155708X;
INTRA-EX;202405;513881387;CTS-HW-306;87089997;ES;PT;10;EXW;11;3;;0,9;1,000;67;;ES71155708X;
INTRA-EX;202405;513881387;VWR630000;87141030;ES;PT;10;EXW;11;3;;1,9;1,000;114;;ESB65650301;
INTRA-EX;202405;513881387;VWR120000;84213100;ES;PT;10;EXW;11;3;;1;2,000;51;;ES44534463T;
INTRA-EX;202405;513881387;MMRAD-MK7-15;87089135;ES;PT;10;EXW;11;3;;11;1,000;427;;ES44534463T;
INTRA-EX;202405;513881387;SILZKBR8D8S-6;84099100;ES;PT;10;EXW;11;3;;0,2;1,000;61;;QV999999999999;
INTRA-EX;202405;513881387;FMRLH-BL;40093100;ES;PT;10;EXW;11;3;;0,7;1,000;58;;QV999999999999;
INTRA-EX;202405;513881387;MS100192-4;84099100;ES;PT;10;EXW;11;3;;1,2;1,000;182;;QV999999999999;
INTRA-EX;202405;513881387;034-108-9000TP;87089997;FR;PT;10;EXW;11;3;;0,4;1,000;59;;QV999999999999;
INTRA-EX;202405;513881387;AC-S1-CF-IP;40091100;FR;PT;10;EXW;11;3;;1,3;1,000;314;;QV999999999999;
INTRA-EX;202405;513881387;FMBIVXR-BL;40091100;FR;PT;10;EXW;11;3;;0,1;1,000;14;;QV999999999999;
INTRA-EX;202405;513881387;JSK-101-DD;84213100;FR;PT;10;EXW;11;3;;4,5;1,000;228;;QV999999999999;
INTRA-EX;202405;513881387;06E898001-4;85111000;FR;PT;10;EXW;11;3;;1,2;1,000;104;;QV999999999999;
INTRA-EX;202405;513881387;BKR8EIX-4;85111000;FR;PT;10;EXW;11;3;;0,2;1,000;40;;QV999999999999;
INTRA-EX;202405;513881387;AC-200-HS;87089997;FR;PT;10;EXW;11;3;;0,5;1,000;22;;QV999999999999;
INTRA-EX;202405;513881387;ACCLAMP3;96072090;FR;PT;10;EXW;11;3;;0,2;1,000;4;;QV999999999999;
INTRA-EX;202405;513881387;UR-RT2-2148;87088055;FR;PT;10;EXW;11;3;;2;1,000;71;;QV999999999999;
INTRA-EX;202405;513881387;FMHFIP1;87089235;FR;PT;10;EXW;11;3;;2,8;1,000;166;;QV999999999999;
INTRA-EX;202405;513881387;R7437-9-4;87089997;FR;PT;10;EXW;11;3;;0,2;1,000;157;;FR09800029712;
INTRA-EX;202405;513881387;4B1609H-STD;40091100;FR;PT;10;EXW;11;3;;0,3;1,000;44;;QV999999999999;
INTRA-EX;202405;513881387;06D115562;84099100;FR;PT;10;EXW;11;3;;0,1;6,000;27;;QV999999999999;
INTRA-EX;202405;513881387;VWR1130RS;842131000;FR;PT;10;EXW;11;3;;0,4;1,000;75;;QV999999999999;
INTRA-EX;202405;513881387;CI100035;84213100;FR;PT;10;EXW;11;3;;2;1,000;449;;FR55823261680;
INTRA-EX;202405;513881387;CI100035-B;84213100;FR;PT;10;EXW;11;3;;1,7;1,000;299;;FR55823261680;
INTRA-EX;202405;513881387;SILZKBR8D8S-8;85111000;FR;PT;10;EXW;11;3;;0,4;1,000;83;;QV999999999999;
INTRA-EX;202405;513881387;DILKAR8A8-6;85111000;FR;PT;10;EXW;11;3;;0,3;1,000;136;;QV999999999999;
INTRA-EX;202405;513881387;06D998907;87089997;FR;PT;10;EXW;11;3;;0,1;4,000;23;;QV999999999999;
INTRA-EX;202405;513881387;1J0201511A;84099100;FR;PT;10;EXW;11;3;;0,4;1,000;5;;QV999999999999;
INTRA-EX;202405;513881387;06A115561B;84099100;FR;PT;10;EXW;11;3;;0,5;2,000;10;;QV999999999999;
INTRA-EX;202405;513881387;058198025A;87089997;FR;PT;10;EXW;11;3;;0,3;1,000;8;;QV999999999999;
INTRA-EX;202405;513881387;058129717D;87089997;FR;PT;10;EXW;11;3;;0,1;1,000;3;;QV999999999999;
INTRA-EX;202405;513881387;MMTS-GTI-99;90321020;FR;PT;10;EXW;11;3;;0,1;1,000;47;;QV999999999999;
INTRA-EX;202405;513881387;KCA465;87088055;FR;PT;10;EXW;11;3;;3,5;1,000;251;;FR68915024525;
INTRA-EX;202405;513881387;DBA42676S-2;87089997;FR;PT;10;EXW;11;3;;25;1,000;318;;QV999999999999;
INTRA-EX;202405;513881387;06E898001-4;85111000;FR;PT;10;EXW;11;3;;1,2;1,000;104;;QV999999999999;
INTRA-EX;202405;513881387;JSK-101-DD;84213100;FR;PT;10;EXW;11;3;;4,5;1,000;228;;QV999999999999;
INTRA-EX;202405;513881387;BKR8EIX-4;85111000;FR;PT;10;EXW;11;3;;0,2;1,000;40;;QV999999999999;
INTRA-EX;202405;513881387;RF100029;84099100;FR;PT;10;EXW;11;3;;0,5;1,000;44;;QV999999999999;
INTRA-EX;202405;513881387;AC-MK7-CP-4;84099100;FR;PT;10;EXW;11;3;;1;1,000;112;;QV999999999999;
INTRA-EX;202405;513881387;SILZKBR8D8S-6;84099100;FR;PT;10;EXW;11;3;;0,2;1,000;62;;QV999999999999;
INTRA-EX;202405;513881387;LKR8AP-8;85111000;FR;PT;10;EXW;11;3;;0,4;1,000;95;;QV999999999999;
INTRA-EX;202405;513881387;AC-200-TP;40091100;FR;PT;10;EXW;11;3;;1,7;1,000;112;;QV999999999999;
INTRA-EX;202405;513881387;AC-200K04-OT;87089997;FR;PT;10;EXW;11;3;;1,4;1,000;99;;QV999999999999;
INTRA-EX;202405;513881387;ALP.07.08.0101-5;84099100;FR;PT;10;EXW;11;3;;8;1,000;3542;;FR03837844190;
INTRA-EX;202405;513881387;ALP.07.07.0002-1;84133020;FR;PT;10;EXW;11;3;;1,6;1,000;936;;FR03837844190;
INTRA-EX;202405;513881387;ALP.07.13.0002-1;87089997;FR;PT;10;EXW;11;3;;0,1;1,000;135;;FR03837844190;
INTRA-EX;202405;513881387;MMTS-GTR-09;90321020;FR;PT;10;EXW;11;3;;0,4;1,000;80;;FR03837844190;
INTRA-EX;202405;513881387;MMR08-1001;73209090;FR;PT;10;EXW;11;3;;9,5;1,000;187;;FR35504243288;
INTRA-EX;202405;513881387;06E898001-5;84099100;FR;PT;10;EXW;11;3;;1,6;1,000;131;;FR35504243288;
INTRA-EX;202405;513881387;SILFER8C7ES-5;85111000;FR;PT;10;EXW;11;3;;0,3;1,000;64;;FR35504243288;
INTRA-EX;202405;513881387;CTS-IGN-008;84099100;FR;PT;10;EXW;11;3;;0,3;6,000;210;;FR35504243288;
INTRA-EX;202405;513881387;6B1584H-STD;40091100;FR;PT;10;EXW;11;3;;0,4;2,000;269;;FR35504243288;
INTRA-EX;202405;513881387;AC-WS-BM-10-BT;87088099;FR;PT;10;EXW;11;3;;1,7;2,000;91;;FR35504243288;
INTRA-EX;202405;513881387;FMWS11BB;87141030;FR;PT;10;EXW;11;3;;0,7;1,000;50;;FR35504243288;
INTRA-EX;202405;513881387;FMDVHFMK6-RD;84814090;FR;PT;10;EXW;11;3;;1,7;1,000;273;;QV999999999999;
INTRA-EX;202405;513881387;BM139;87089235;FR;PT;10;EXW;11;3;;4,9;1,000;289;;QV999999999999;
INTRA-EX;202405;513881387;ILZKAR7A10-8;85111000;FR;PT;10;EXW;11;3;;0,4;1,000;69;;QV999999999999;
INTRA-EX;202405;513881387;R7437-9-5;85111000;FR;PT;10;EXW;11;3;;0,3;1,000;196;;QV999999999999;
INTRA-EX;202405;513881387;CTS-IT-340;84213100;FR;PT;10;EXW;11;3;;3,4;1,000;276;;QV999999999999;
INTRA-EX;202405;513881387;AC-MK7-MD;87089997;FR;PT;10;EXW;11;3;;0,4;1,000;65;;QV999999999999;
INTRA-EX;202405;513881387;ILFR6B-5;84099100;FR;PT;10;EXW;11;3;;0,8;1,000;44;;QV999999999999;
INTRA-EX;202405;513881387;CTS-IT-210;40091100;FR;PT;10;EXW;11;3;;1,1;1,000;172;;QV999999999999;
INTRA-EX;202405;513881387;L3P3VGT6;87089997;FR;PT;10;EXW;11;3;;1;1,000;322;;QV999999999999;
